#
# FreeBSD presets
#   these are needed as event names are different than those in libpfm4
#

CPU,UNKNOWN
# PNE_P6_M_L2_IFETCH defaults to MESI
PRESET,PAPI_L1_ICM,NOT_DERIVED,PNE_P6_M_L2_IFETCH 
# PNE_P6_M_BUS_TRAN_IFETCH defaults to SELF
PRESET,PAPI_L2_DCM,DERIVED_SUB,PNE_P6_M_L2_LINES_IN,PNE_P6_M_BUS_TRAN_IFETCH
# PNE_P6_M_BUS_TRAN_IFETCH defaults to SELF
PRESET,PAPI_L2_ICM,NOT_DERIVED,PNE_P6_M_BUS_TRAN_IFETCH 
PRESET,PAPI_L1_TCM,NOT_DERIVED,PNE_P6_M_L2_RQSTS
PRESET,PAPI_L2_TCM,NOT_DERIVED,PNE_P6_M_L2_LINES_IN
PRESET,PAPI_CA_CLN,NOT_DERIVED,PNE_P6_M_BUS_TRAN_RFO
PRESET,PAPI_CA_ITV,NOT_DERIVED,PNE_P6_M_BUS_TRAN_INVAL
PRESET,PAPI_TLB_IM,NOT_DERIVED,PNE_P6_M_ITLB_MISS
PRESET,PAPI_L1_LDM,NOT_DERIVED,PNE_P6_M_L2_LD
PRESET,PAPI_L1_STM,NOT_DERIVED,PNE_P6_M_L2_ST
PRESET,PAPI_L2_LDM,DERIVED_SUB,PNE_P6_M_L2_LINES_IN, PNE_P6_M_L2M_LINES_INM
PRESET,PAPI_L2_STM,NOT_DERIVED,PNE_P6_M_L2M_LINES_INM
PRESET,PAPI_BTAC_M,NOT_DERIVED,PNE_P6_M_BTB_MISSES
PRESET,PAPI_HW_INT,NOT_DERIVED,PNE_P6_M_HW_INT_RX
PRESET,PAPI_BR_CN,NOT_DERIVED,PNE_P6_M_BR_INST_RETIRED
PRESET,PAPI_BR_TKN,NOT_DERIVED,PNE_P6_M_BR_TAKEN_RETIRED
PRESET,PAPI_BR_NTK,DERIVED_SUB,PNE_P6_M_BR_INST_RETIRED, PNE_P6_M_BR_TAKEN_RETIRED
PRESET,PAPI_BR_MSP,NOT_DERIVED,PNE_P6_M_BR_MISS_PRED_RETIRED
